Id,SalePrice
1461,127050.0
1462,153100.0
1463,187952.8
1464,190666.66666666666
1465,202680.85714285713
1466,182084.61538461538
1467,168336.4814814815
1468,171901.96078431373
1469,186801.0465116279
1470,127480.0
1471,199074.26829268291
1472,103796.375
1473,105711.53846153847
1474,152719.11764705883
1475,147356.25
1476,406343.81308411213
1477,262917.8333333333
1478,318700.8717948718
1479,258950.0
1480,443352.9411764706
1481,314709.3243243243
1482,207960.0
1483,167685.7142857143
1484,177515.1724137931
1485,177799.0
1486,202000.0
1487,312561.15730337077
1488,247262.54954954956
1489,211099.66666666666
1490,199074.26829268291
1491,207166.66666666666
1492,101031.25
1493,180676.4705882353
1494,316514.9375
1495,304806.28571428574
1496,233289.0
1497,193287.5
1498,159380.0
1499,159380.0
1500,156583.33333333334
1501,175011.0
1502,162338.0
1503,305610.4285714286
1504,231602.0
1505,219864.18181818182
1506,194100.0
1507,222454.54545454544
1508,208875.0
1509,169354.54545454544
1510,152007.14285714287
1511,153380.0
1512,164910.0
1513,163583.33333333334
1514,182875.0
1515,189437.61904761905
1516,174631.57894736843
1517,155380.0
1518,139333.33333333334
1519,226472.22222222222
1520,143990.9090909091
1521,148980.76923076922
1522,170008.77192982455
1523,111472.0
1524,123968.75
1525,132555.55555555556
1526,126566.66666666667
1527,100410.0
1528,131316.66666666666
1529,146700.0
1530,167431.91666666666
1531,149650.25
1532,107252.05769230769
1533,145842.85714285713
1534,119852.84210526316
1535,176692.0
1536,119240.74074074074
1537,87583.33333333333
1538,182050.0
1539,244634.33333333334
1540,120640.0
1541,157766.66666666666
1542,159654.54545454544
1543,220409.10344827586
1544,89523.75
1545,110764.28571428571
1546,127800.0
1547,139646.15384615384
1548,134672.72727272726
1549,111933.33333333333
1550,149279.16666666666
1551,122692.30769230769
1552,157578.57142857142
1553,155841.55555555556
1554,121125.0
1555,180312.5
1556,105093.33333333333
1557,134187.5
1558,96496.65384615384
1559,128386.8
1560,160871.875
1561,170962.5
1562,126072.78260869565
1563,122388.09523809524
1564,167312.5
1565,150563.63636363635
1566,237483.88888888888
1567,93066.66666666667
1568,220166.66666666666
1569,166672.95238095237
1570,140500.0
1571,149880.0
1572,149833.33333333334
1573,245625.0
1574,123610.81081081081
1575,213757.14285714287
1576,219864.18181818182
1577,206616.66666666666
1578,148968.57142857142
1579,145400.0
1580,206698.27586206896
1581,142610.83333333334
1582,128375.0
1583,329258.78571428574
1584,242684.2857142857
1585,145000.0
1586,82320.83333333333
1587,112428.61320754717
1588,152884.33333333334
1589,109545.45454545454
1590,129708.33333333333
1591,103600.0
1592,129593.54838709677
1593,117285.71428571429
1594,151000.0
1595,148760.8028169014
1596,234343.0
1597,188570.64102564103
1598,193025.0
1599,207500.0
1600,202680.85714285713
1601,76733.33333333333
1602,114600.91666666667
1603,94169.2
1604,287421.05263157893
1605,263493.92727272725
1606,169342.85714285713
1607,180800.44444444444
1608,211099.66666666666
1609,202309.12962962964
1610,159696.0
1611,149733.33333333334
1612,162971.42857142858
1613,167431.91666666666
1614,125575.0
1615,101011.72
1616,87186.27272727272
1617,100812.5
1618,125263.88888888889
1619,136920.0
1620,173650.0
1621,143311.11111111112
1622,152141.55223880598
1623,307357.14285714284
1624,222416.66666666666
1625,132769.23076923078
1626,169354.54545454544
1627,191373.86363636365
1628,303229.1034482759
1629,181680.1857142857
1630,320759.0909090909
1631,226546.71666666667
1632,250876.30952380953
1633,170416.66666666666
1634,186692.3076923077
1635,176065.38461538462
1636,160242.85714285713
1637,188020.0
1638,233642.85714285713
1639,185663.2857142857
1640,255299.54237288135
1641,193714.2857142857
1642,226090.5306122449
1643,238040.76923076922
1644,233285.7142857143
1645,191375.0
1646,159266.66666666666
1647,168214.2857142857
1648,142491.29347826086
1649,141394.6551724138
1650,125600.0
1651,123150.0
1652,104293.33333333333
1653,108142.85714285714
1654,167086.95652173914
1655,164426.89655172414
1656,157229.41176470587
1657,167916.66666666666
1658,157705.5
1659,147625.0
1660,147942.85714285713
1661,443179.0909090909
1662,414925.17391304346
1663,385430.0
1664,449776.7272727273
1665,321025.92
1666,328077.2727272727
1667,367241.67272727273
1668,324733.6666666667
1669,304363.80341880344
1670,333311.2916666667
1671,278234.0
1672,472560.0
1673,303738.2105263158
1674,259825.02272727274
1675,176741.45806451613
1676,180088.88888888888
1677,205803.5744680851
1678,466500.0
1679,377252.4761904762
1680,317611.3333333333
1681,267540.0
1682,296999.2631578947
1683,187403.78787878787
1684,177304.8
1685,171400.0
1686,178880.0
1687,170345.89655172414
1688,190782.03225806452
1689,198924.72972972973
1690,189176.0
1691,174119.0
1692,268462.0
1693,169207.77777777778
1694,180800.44444444444
1695,168738.61538461538
1696,263555.71428571426
1697,170937.8947368421
