Id,SalePrice
1461,120946.66666666667
1462,178916.66666666666
1463,177360.66666666666
1464,189919.06666666668
1465,188277.73333333334
1466,187727.33333333334
1467,220962.5
1468,177927.33333333334
1469,184590.13333333333
1470,131755.0
1471,188236.06666666668
1472,105050.0
1473,100400.0
1474,172182.73333333334
1475,115540.26666666666
1476,353024.06666666665
1477,249073.06666666668
1478,315186.43333333335
1479,313092.06666666665
1480,500008.3
1481,330580.3
1482,192854.4
1483,183776.8
1484,154047.73333333334
1485,169436.0
1486,211921.06666666668
1487,302716.2
1488,236542.6
1489,198972.86666666667
1490,213726.06666666668
1491,210041.06666666668
1492,97343.33333333333
1493,182810.66666666666
1494,322081.23333333334
1495,310249.2
1496,201506.06666666668
1497,202454.6
1498,163156.66666666666
1499,163156.66666666666
1500,163156.66666666666
1501,171744.66666666666
1502,166863.33333333334
1503,254110.53333333333
1504,227152.5
1505,208676.06666666668
1506,207196.66666666666
1507,256305.06666666668
1508,176127.33333333334
1509,153276.66666666666
1510,159941.06666666668
1511,162040.73333333334
1512,201610.2
1513,148031.93333333332
1514,158363.33333333334
1515,152156.66666666666
1516,139645.26666666666
1517,163743.33333333334
1518,139004.0
1519,205509.4
1520,136246.66666666666
1521,138956.66666666666
1522,162266.66666666666
1523,116305.46666666666
1524,132716.66666666666
1525,126313.33333333333
1526,132480.0
1527,130443.33333333333
1528,133000.0
1529,141724.33333333334
1530,181204.4
1531,126296.3
1532,117200.0
1533,153062.5
1534,118246.93333333333
1535,142991.66666666666
1536,127043.33333333333
1537,97512.73333333334
1538,147483.33333333334
1539,222615.0
1540,103011.66666666667
1541,155126.66666666666
1542,131383.33333333334
1543,150100.0
1544,114266.66666666667
1545,110266.66666666667
1546,131603.33333333334
1547,132245.83333333334
1548,137033.33333333334
1549,115273.6
1550,138926.66666666666
1551,129999.33333333333
1552,138035.46666666667
1553,166843.33333333334
1554,129533.33333333333
1555,165133.33333333334
1556,122810.0
1557,154248.33333333334
1558,93806.93333333333
1559,101735.0
1560,140220.0
1561,155290.0
1562,140408.33333333334
1563,128650.0
1564,164633.33333333334
1565,146751.86666666667
1566,211777.6
1567,91561.66666666667
1568,233759.4
1569,148823.33333333334
1570,169190.0
1571,117146.1
1572,141820.0
1573,242817.7
1574,150123.66666666666
1575,203049.2
1576,280712.13333333336
1577,191830.0
1578,167203.33333333334
1579,139200.0
1580,188367.33333333334
1581,162050.0
1582,137350.0
1583,339816.43333333335
1584,231972.73333333334
1585,128311.66666666667
1586,82848.33333333333
1587,117680.0
1588,142746.66666666666
1589,101798.8
1590,132166.0
1591,90403.33333333333
1592,119976.0
1593,127316.66666666667
1594,138258.6
1595,118482.13333333333
1596,202405.2
1597,186248.33333333334
1598,194546.66666666666
1599,137171.66666666666
1600,160958.33333333334
1601,82198.33333333333
1602,115573.33333333333
1603,120280.0
1604,269763.3333333333
1605,302354.2
1606,193781.06666666668
1607,176150.0
1608,243164.46666666667
1609,184776.8
1610,170209.33333333334
1611,145818.33333333334
1612,189954.0
1613,173275.26666666666
1614,127570.0
1615,88980.0
1616,84466.66666666667
1617,95866.66666666667
1618,118246.93333333333
1619,164596.66666666666
1620,177952.66666666666
1621,133630.2
1622,137966.86666666667
1623,313010.0
1624,185536.73333333334
1625,121996.66666666667
1626,189797.46666666667
1627,177894.0
1628,274571.4666666667
1629,173976.0
1630,282810.0
1631,235713.5
1632,248461.86666666667
1633,173976.0
1634,174824.66666666666
1635,186870.0
1636,156374.06666666668
1637,211080.66666666666
1638,215778.33333333334
1639,181799.66666666666
1640,258747.53333333333
1641,156651.66666666666
1642,213197.93333333332
1643,231244.16666666666
1644,225545.83333333334
1645,205730.0
1646,174894.0
1647,153258.33333333334
1648,142478.33333333334
1649,136986.66666666666
1650,136016.66666666666
1651,118946.66666666667
1652,99146.66666666667
1653,107183.33333333333
1654,150490.0
1655,142615.0
1656,155640.0
1657,150396.66666666666
1658,156566.66666666666
1659,124850.0
1660,143016.66666666666
1661,398374.8
1662,392330.1
1663,396974.4
1664,503928.6666666667
1665,289229.93333333335
1666,317616.73333333334
1667,379989.8
