Id,SalePrice
1461,119433.33333333333
1462,157976.9
1463,178351.33333333334
1464,185234.0
1465,195986.06666666668
1466,181833.33333333334
1467,197510.0
1468,175416.66666666666
1469,187775.06666666668
1470,141963.33333333334
1471,200631.66666666666
1472,97006.66666666667
1473,101170.0
1474,185640.16666666666
1475,124000.0
1476,371331.6
1477,245936.56666666668
1478,328381.3333333333
1479,297883.8
1480,419125.6
1481,294548.5333333333
1482,209123.33333333334
1483,190768.4
1484,181232.33333333334
1485,192582.5
1486,201092.0
1487,324627.06666666665
1488,240043.23333333334
1489,192800.96666666667
1490,204246.66666666666
1491,190669.66666666666
1492,94599.53333333334
1493,176790.0
1494,289747.8333333333
1495,291444.56666666665
1496,229246.66666666666
1497,197739.66666666666
1498,170561.4
1499,175512.73333333334
1500,175512.73333333334
1501,179766.66666666666
1502,167830.4
1503,259288.63333333333
1504,239836.66666666666
1505,212203.33333333334
1506,190408.26666666666
1507,239824.33333333334
1508,183300.0
1509,158585.0
1510,155865.0
1511,146681.66666666666
1512,195380.0
1513,159386.66666666666
1514,152516.66666666666
1515,172003.33333333334
1516,157236.66666666666
1517,147709.16666666666
1518,148240.16666666666
1519,210556.66666666666
1520,139206.66666666666
1521,138840.0
1522,159171.66666666666
1523,119770.0
1524,128010.0
1525,125533.33333333333
1526,129748.33333333333
1527,129002.36666666667
1528,129641.66666666667
1529,145640.0
1530,161475.0
1531,120726.66666666667
1532,114458.33333333333
1533,168022.73333333334
1534,125130.0
1535,143962.5
1536,120746.66666666667
1537,83285.83333333333
1538,156252.5
1539,217346.66666666666
1540,113390.76666666666
1541,139459.13333333333
1542,132716.66666666666
1543,166920.0
1544,114111.66666666667
1545,119736.66666666667
1546,140463.33333333334
1547,134445.0
1548,132264.13333333333
1549,125276.66666666667
1550,135642.63333333333
1551,122500.0
1552,137638.7
1553,154475.83333333334
1554,130703.6
1555,148534.13333333333
1556,116747.5
1557,115212.13333333333
1558,89006.66666666667
1559,101783.7
1560,139916.66666666666
1561,145433.33333333334
1562,129276.66666666667
1563,124633.33333333333
1564,151795.16666666666
1565,152538.33333333334
1566,181702.73333333334
1567,91163.1
1568,211758.66666666666
1569,138138.8
1570,136652.5
1571,132046.66666666666
1572,143040.0
1573,197552.66666666666
1574,142411.96666666667
1575,202460.0
1576,282272.2
1577,189021.0
1578,165409.13333333333
1579,145558.33333333334
1580,186116.66666666666
1581,145856.66666666666
1582,137630.0
1583,305956.26666666666
1584,231311.33333333334
1585,151641.0
1586,85788.33333333333
1587,121360.0
1588,142973.33333333334
1589,103679.76666666666
1590,137176.66666666666
1591,106356.66666666667
1592,128982.13333333333
1593,138133.33333333334
1594,121511.66666666667
1595,120683.33333333333
1596,171766.66666666666
1597,177990.0
1598,204315.2
1599,167886.66666666666
1600,175371.66666666666
1601,90442.03333333334
1602,109793.33333333333
1603,120630.0
1604,263823.1
1605,278728.3333333333
1606,188742.73333333334
1607,173773.5
1608,230440.33333333334
1609,181049.0
1610,171060.0
1611,157718.33333333334
1612,196306.0
1613,164213.33333333334
1614,119131.66666666667
1615,90546.66666666667
1616,90346.66666666667
1617,99563.33333333333
1618,128000.0
1619,154381.66666666666
1620,183678.33333333334
1621,138325.8
1622,142576.66666666666
1623,277077.36666666664
1624,209842.66666666666
1625,120063.33333333333
1626,169266.66666666666
1627,178018.0
1628,292971.3333333333
1629,175058.0
1630,259043.1
1631,207625.36666666667
1632,226474.76666666666
1633,174426.66666666666
1634,178551.33333333334
1635,191856.66666666666
1636,174829.0
1637,185053.33333333334
1638,202338.33333333334
1639,173643.33333333334
1640,262638.4
1641,170183.33333333334
1642,230123.66666666666
1643,222425.0
1644,229529.0
1645,188010.0
1646,173110.0
1647,161593.33333333334
1648,145368.33333333334
1649,141373.33333333334
1650,136913.33333333334
1651,127040.0
1652,96856.66666666667
1653,105153.33333333333
1654,144896.83333333334
1655,151813.96666666667
1656,158691.83333333334
1657,148585.16666666666
1658,149246.83333333334
1659,127703.33333333333
1660,150068.33333333334
1661,423807.36666666664
1662,381550.93333333335
1663,360930.0
1664,499015.5
1665,345284.6666666667
1666,309604.86666666664
1667,380776.0333333333
1668,358170.23333333334
1669,323679.6
1670,339793.93333333335
1671,212720.0
1672,369917.0333333333
1673,295448.3333333333
1674,245936.56666666668
1675,194902.66666666666
1676,201601.0
1677,203921.86666666667
1678,414429.9666666667
1679,375228.7
1680,263322.23333333334
1681,240826.66666666666
1682,302774.73333333334
1683,197042.66666666666
1684,185683.5
1685,184972.66666666666
1686,185056.5
1687,187470.16666666666
1688,187474.33333333334
1689,186072.66666666666
1690,200075.83333333334
1691,184576.66666666666
1692,288512.6666666667
1693,184812.66666666666
1694,184003.33333333334
1695,173326.66666666666
1696,258914.66666666666
1697,181313.33333333334
1698,316598.2
1699,315360.6
1700,232264.66666666666
1701,239820.0
1702,255823.76666666666
1703,260376.83333333334
1704,280964.8
1705,240933.33333333334
1706,414983.43333333335
1707,202726.0
1708,203789.33333333334
1709,297608.76666666666
1710,213525.96666666667
1711,302838.0
1712,246442.93333333332
1713,287819.36666666664
1714,208103.33333333334
1715,209527.0
1716,170633.33333333334
1717,166071.0
1718,143326.66666666666
1719,198868.66666666666
1720,248533.7
1721,155812.66666666666
1722,142887.5
1723,178561.66666666666
1724,221002.76666666666
1725,229200.33333333334
1726,206318.66666666666
1727,192543.73333333334
1728,192853.33333333334
1729,171920.0
1730,148686.6
1731,140410.0
1732,137780.0
1733,118858.33333333333
1734,135463.33333333334
1735,135226.66666666666
1736,126986.66666666667
1737,332293.6666666667
1738,222767.33333333334
1739,255733.7
1740,202452.66666666666
1741,183542.7
1742,179766.66666666666
1743,177820.0
1744,294198.4666666667
1745,202480.0
1746,222786.66666666666
1747,214829.33333333334
1748,230704.9
1749,165693.33333333334
1750,145430.0
1751,220653.33333333334
1752,126646.66666666667
1753,156498.33333333334
1754,175953.33333333334
1755,166243.33333333334
1756,138650.0
1757,125156.66666666667
1758,149401.66666666666
1759,148030.0
1760,183671.06666666668
1761,144263.33333333334
1762,186360.0
1763,182504.16666666666
1764,126051.66666666667
1765,159998.33333333334
1766,168410.0
1767,226383.33333333334
1768,143703.33333333334
1769,167191.66666666666
1770,163765.83333333334
1771,140373.33333333334
1772,156269.16666666666
1773,145370.0
1774,147280.16666666666
1775,142523.33333333334
1776,120585.0
1777,127425.0
1778,141121.66666666666
1779,132004.13333333333
1780,150651.66666666666
1781,140773.33333333334
1782,110803.33333333333
1783,198382.63333333333
1784,120040.0
1785,137348.33333333334
1786,164347.73333333334
1787,188378.33333333334
1788,122220.36666666667
1789,136770.0
1790,119291.66666666667
1791,169606.66666666666
1792,149496.66666666666
1793,148688.33333333334
1794,161351.66666666666
1795,136723.33333333334
1796,131393.33333333334
1797,102945.7
1798,131313.33333333334
1799,118800.0
1800,133075.0
1801,139264.13333333333
1802,133840.0
1803,152821.66666666666
1804,154253.5
1805,136176.66666666666
1806,133250.0
1807,135780.16666666666
1808,149465.0
1809,130778.33333333333
1810,135405.8
1811,110923.8
1812,101736.66666666667
1813,129038.33333333333
1814,118305.0
1815,77560.36666666667
1816,108990.0
1817,154090.0
1818,155657.9
1819,142845.0
1820,92000.0
1821,123426.66666666667
1822,219149.7
1823,72097.4
1824,130383.33333333333
1825,126785.8
1826,111880.0
1827,117433.33333333333
1828,126334.13333333333
1829,131830.0
1830,159090.0
1831,156373.33333333334
1832,120308.8
1833,146103.33333333334
1834,139220.0
1835,135873.33333333334
1836,131345.46666666667
1837,129221.66666666667
1838,139455.8
1839,116363.33333333333
1840,151666.66666666666
1841,149596.66666666666
1842,118718.33333333333
1843,141520.0
1844,151073.33333333334
1845,136970.0
1846,143398.33333333334
1847,154918.33333333334
1848,70272.03333333334
1849,135977.2
1850,136213.33333333334
1851,160085.83333333334
1852,136030.0
1853,160583.33333333334
1854,182395.0
1855,157743.33333333334
1856,205886.66666666666
1857,143098.26666666666
1858,141720.26666666666
1859,131111.4
1860,163751.66666666666
1861,131111.4
1862,226323.33333333334
1863,219060.0
1864,219060.0
1865,364906.86666666664
1866,353414.6666666667
1867,242552.3
1868,268772.0333333333
1869,208449.33333333334
1870,262750.5333333333
1871,273239.1
1872,183583.5
1873,218494.66666666666
1874,135073.33333333334
1875,188614.5
1876,186986.66666666666
1877,206038.33333333334
1878,205886.0
1879,124505.0
1880,145399.0
1881,251921.06666666668
1882,248742.33333333334
1883,205052.0
1884,218014.66666666666
1885,230721.43333333332
1886,267573.1
1887,201176.66666666666
1888,271187.7
1889,185554.56666666668
1890,140236.66666666666
1891,135301.66666666666
1892,120515.0
1893,141136.66666666666
1894,133326.83333333334
1895,138990.0
1896,123926.66666666667
1897,123485.0
1898,128505.8
1899,148836.66666666666
1900,135376.4
1901,146272.46666666667
1902,141130.0
1903,195935.96666666667
1904,136954.06666666668
1905,174193.33333333334
1906,137860.53333333333
1907,154163.33333333334
1908,123143.33333333333
1909,161738.33333333334
1910,139638.33333333334
1911,189694.5
1912,284057.4
1913,166070.0
1914,83403.6
1915,265962.43333333335
1916,74020.0
1917,283786.6666666667
1918,130808.33333333333
