Id,SalePrice
1461,137587.65781158407
1462,186471.7669252858
1463,182313.3167015304
1464,208874.46359516567
1465,192487.39037433607
1466,179668.49063907776
1467,188646.949538509
1468,165878.81759893708
1469,188179.43376696028
1470,119315.39956754776
1471,190519.09906229374
1472,109662.19937633176
1473,96601.42156472302
1474,163247.42969120204
1475,97550.46328226889
1476,326101.2886287377
1477,247923.72234602534
1478,309167.6272049277
1479,303592.5553735348
1480,444508.57461459783
1481,301427.2171855582
1482,224432.81964024936
1483,188326.06692147462
1484,184165.47680850996
1485,207307.7876452392
1486,206097.7120662555
1487,301064.7033338402
1488,240404.61892107618
1489,182277.9252069492
1490,217701.75902175868
1491,205273.31553622882
1492,100312.4684551312
1493,231737.13256046694
1494,288359.60838435753
1495,263114.47819016
1496,220561.04116665456
1497,161035.00417301117
1498,171853.88689130684
1499,161958.155147129
1500,160246.1598562674
1501,217203.77260695465
1502,150934.764836698
1503,253163.4582967126
1504,235100.46173546812
1505,211547.90747434797
1506,232664.52392652584
1507,249781.7102424068
1508,217412.71063897427
1509,172192.921567283
1510,154622.1466093507
1511,168553.11207157533
1512,192382.93037477386
1513,180773.37677844713
1514,172955.85250531178
1515,223564.95736160543
1516,183117.19566250555
1517,171503.71165293976
1518,133068.69591096274
1519,231412.62068998537
1520,132128.81563259521
1521,127613.56429948125
1522,202977.65202917016
1523,102716.75298723821
1524,109130.03179694647
1525,111250.56464052187
1526,96687.34247445407
1527,99802.21124348757
1528,141468.64134152746
1529,144651.31259948583
1530,224687.5321531907
1531,210627.6595409949
1532,113566.72026972353
1533,192791.44721021852
1534,107408.84148232022
1535,157274.81398484643
1536,115003.66864460222
1537,25883.791247894726
1538,212247.01419322862
1539,230544.7922205555
1540,112367.74070755574
1541,153904.61028399738
1542,96353.31503422302
1543,227485.54281585518
1544,102223.65234881552
1545,130346.88308339236
1546,153398.70090637566
1547,165490.75118709987
1548,143257.72820805895
1549,129158.99144026899
1550,135317.74827227788
1551,109427.46665060744
1552,149673.87880977843
1553,177275.9931743401
1554,120966.5620626754
1555,176183.67061283166
1556,82018.76657332822
1557,102630.70109795693
1558,98226.38909521783
1559,127229.5549278548
1560,132667.04837459928
1561,18480.269914725824
1562,133210.7666627094
1563,121173.83616979264
1564,153237.40545117395
1565,142170.916035733
1566,252901.00380767527
1567,64762.939303530584
1568,256948.38446593983
1569,121041.7595740275
1570,158127.16103514985
1571,110767.4615510202
1572,135531.56426228225
1573,261736.689387375
1574,125443.15518911052
1575,235169.18974710334
1576,275833.01405521383
1577,210220.47809031472
1578,157358.3103122793
1579,135883.10387093743
1580,199433.80069605232
1581,172564.24608812944
1582,125839.61889245061
1583,294046.17776264175
1584,227723.79424788337
1585,148595.17876370752
1586,78754.4711365525
1587,126139.3709733553
1588,161039.48462871322
1589,94245.91620690777
1590,119032.06270953678
1591,82978.05889445532
1592,126567.8304882161
1593,127049.05511620626
1594,76188.3603070878
1595,108919.8138787295
1596,230185.5006039671
1597,198473.94543191494
1598,217137.77863284884
1599,188871.18316040398
1600,191005.35068931506
1601,54822.45061988293
1602,120632.57924705317
1603,101712.20056216717
1604,264303.28358740354
1605,247052.54021196748
1606,174498.67113443065
1607,188021.52977345116
1608,235765.24390630022
1609,184608.6938286734
1610,150034.0779343802
1611,154415.38827806074
1612,179184.4362513447
1613,160615.37003837508
1614,123357.93778638881
1615,91470.2032938344
1616,47998.585697515984
1617,77305.39360410471
1618,122187.92070280158
1619,152033.36603208876
